,flight,thank,label
12021,1.0,0.0,worse
12022,0.0,0.0,average
12023,1.0,0.0,worse
12024,0.0,0.0,good
12025,1.0,0.0,negative
12026,1.0,0.0,negative
12027,0.0,0.0,negative
12028,0.0,0.0,worse
12029,0.0,0.0,negative
12030,0.0,0.0,worse
12031,0.0,0.0,worse
12032,1.0,0.0,negative
12033,0.0,1.0,good
12034,0.0,0.0,negative
12035,0.0,0.0,negative
12036,0.0,0.0,good
12037,0.0,0.0,negative
12038,0.0,0.0,negative
12039,0.0,0.0,negative
12040,0.0,0.0,worse
12041,0.0,0.0,average
12042,0.0,1.0,worse
12043,1.0,0.0,negative
12044,0.0,0.0,worse
12045,0.0,1.0,negative
12046,1.0,0.0,negative
12047,1.0,0.0,negative
12048,0.0,0.0,negative
12049,1.0,0.0,worse
12050,0.0,0.0,average
12051,0.0,0.0,negative
12052,0.0,0.0,average
12053,1.0,0.0,negative
12054,0.0,0.0,negative
12055,0.0,1.0,average
12056,0.0,1.0,good
12057,0.0,0.0,negative
12058,0.5880333434473399,0.8088366874679601,worse
12059,1.0,0.0,average
12060,0.0,0.0,average
12061,0.0,1.0,worse
12062,1.0,0.0,worse
12063,1.0,0.0,average
12064,0.0,1.0,good
12065,0.0,0.0,negative
12066,0.0,0.0,average
12067,0.0,0.0,worse
12068,1.0,0.0,worse
12069,1.0,0.0,worse
12070,0.0,0.0,average
12071,0.0,1.0,good
12072,0.0,0.0,average
12073,0.0,1.0,good
12074,0.0,0.0,good
12075,0.0,0.0,worse
12076,0.5880333434473399,0.8088366874679601,good
12077,1.0,0.0,average
12078,0.0,0.0,worse
12079,0.0,0.0,worse
12080,0.0,0.0,average
12081,1.0,0.0,negative
12082,1.0,0.0,negative
12083,0.0,0.0,negative
12084,0.0,1.0,average
12085,0.0,0.0,good
12086,0.0,0.0,worse
12087,0.0,0.0,negative
12088,1.0,0.0,average
12089,0.0,0.0,good
12090,0.0,0.0,negative
12091,0.0,1.0,good
12092,0.0,1.0,good
12093,0.0,0.0,worse
12094,0.0,0.0,negative
12095,0.0,0.0,average
12096,0.0,0.0,negative
12097,0.0,0.0,average
12098,1.0,0.0,negative
12099,0.0,1.0,good
12100,0.0,0.0,average
12101,1.0,0.0,negative
12102,0.0,1.0,good
12103,0.0,0.0,negative
12104,0.0,0.0,average
12105,0.0,0.0,worse
12106,0.0,0.0,worse
12107,0.0,0.0,worse
12108,0.0,0.0,worse
12109,0.0,0.0,worse
12110,0.0,0.0,negative
12111,0.0,0.0,average
12112,0.0,0.0,worse
12113,0.0,0.0,good
12114,1.0,0.0,average
12115,0.0,0.0,negative
12116,0.0,0.0,negative
12117,0.0,0.0,negative
12118,1.0,0.0,worse
12119,1.0,0.0,negative
12120,0.0,0.0,average
12121,0.0,0.0,negative
12122,1.0,0.0,negative
12123,0.0,0.0,good
12124,1.0,0.0,negative
12125,0.0,0.0,worse
12126,0.0,0.0,worse
12127,0.0,0.0,worse
12128,0.0,0.0,negative
12129,0.0,0.0,negative
12130,0.0,0.0,good
12131,0.0,0.0,negative
12132,1.0,0.0,negative
12133,1.0,0.0,worse
12134,0.0,0.0,good
12135,0.0,0.0,average
12136,1.0,0.0,worse
12137,0.0,1.0,good
12138,0.0,1.0,good
12139,1.0,0.0,worse
12140,0.0,0.0,negative
12141,1.0,0.0,worse
12142,0.0,0.0,worse
12143,0.0,0.0,negative
12144,1.0,0.0,negative
12145,1.0,0.0,worse
12146,0.0,0.0,negative
12147,0.0,1.0,negative
12148,1.0,0.0,negative
12149,1.0,0.0,average
12150,1.0,0.0,average
12151,0.0,0.0,average
12152,0.0,0.0,average
12153,1.0,0.0,negative
12154,0.0,0.0,negative
12155,0.0,0.0,worse
12156,0.0,1.0,good
12157,0.0,1.0,good
12158,0.0,1.0,good
12159,0.0,0.0,good
12160,0.0,0.0,negative
12161,1.0,0.0,negative
12162,0.0,0.0,average
12163,0.0,0.0,good
12164,0.0,1.0,average
12165,1.0,0.0,good
12166,0.0,0.0,good
12167,0.0,0.0,negative
12168,0.0,0.0,negative
12169,1.0,0.0,negative
12170,1.0,0.0,average
12171,1.0,0.0,negative
12172,0.0,1.0,good
12173,0.0,0.0,good
12174,0.0,0.0,negative
12175,1.0,0.0,negative
12176,0.0,0.0,negative
12177,1.0,0.0,negative
12178,0.0,0.0,negative
12179,1.0,0.0,worse
12180,1.0,0.0,negative
12181,1.0,0.0,negative
12182,1.0,0.0,negative
12183,0.0,0.0,average
12184,1.0,0.0,negative
12185,0.0,0.0,worse
12186,0.0,1.0,good
12187,0.0,1.0,negative
12188,0.0,0.0,worse
12189,0.0,0.0,worse
12190,0.0,0.0,average
12191,0.0,0.0,good
12192,0.0,1.0,good
12193,0.0,0.0,negative
12194,0.0,0.0,negative
12195,0.0,0.0,negative
12196,0.0,0.0,good
12197,0.0,0.0,good
12198,0.0,0.0,worse
12199,0.0,0.0,good
12200,0.0,0.0,average
12201,1.0,0.0,negative
12202,0.0,1.0,good
12203,0.0,0.0,average
12204,0.0,0.0,worse
12205,1.0,0.0,average
12206,0.0,0.0,average
12207,0.0,1.0,good
12208,1.0,0.0,average
12209,0.0,0.0,average
12210,0.0,0.0,average
12211,1.0,0.0,worse
12212,0.0,0.0,worse
12213,0.0,1.0,average
12214,1.0,0.0,worse
12215,0.0,0.0,average
12216,1.0,0.0,worse
12217,0.0,0.0,negative
12218,0.0,0.0,negative
12219,0.0,0.0,average
12220,0.0,0.0,good
12221,0.0,0.0,good
12222,0.0,0.0,average
12223,0.0,0.0,average
12224,0.0,0.0,average
12225,0.0,1.0,worse
12226,0.0,0.0,average
12227,0.0,0.0,average
12228,0.0,0.0,average
12229,0.0,0.0,average
12230,1.0,0.0,negative
12231,0.0,0.0,negative
12232,1.0,0.0,negative
12233,1.0,0.0,worse
12234,0.0,0.0,average
12235,0.0,0.0,good
12236,1.0,0.0,average
12237,0.0,0.0,good
12238,1.0,0.0,negative
12239,0.0,0.0,negative
12240,1.0,0.0,average
12241,0.0,0.0,average
12242,0.0,0.0,negative
12243,1.0,0.0,negative
12244,1.0,0.0,worse
12245,0.0,0.0,good
12246,0.0,0.0,negative
12247,0.0,0.0,negative
12248,0.0,0.0,negative
12249,0.0,0.0,negative
12250,0.0,0.0,negative
12251,0.0,0.0,negative
12252,0.0,0.0,negative
12253,0.0,0.0,negative
12254,0.0,0.0,average
12255,0.0,0.0,worse
12256,0.0,0.0,negative
12257,0.0,1.0,negative
12258,0.0,0.0,negative
12259,0.0,0.0,good
12260,0.0,0.0,average
12261,0.0,0.0,average
12262,0.0,0.0,negative
12263,0.0,1.0,negative
12264,0.0,0.0,negative
12265,0.0,0.0,worse
12266,0.0,0.0,average
12267,0.0,0.0,negative
12268,0.0,0.0,negative
12269,0.0,0.0,negative
12270,0.0,0.0,average
12271,0.0,0.0,average
12272,0.0,0.0,negative
12273,0.0,0.0,negative
12274,0.0,1.0,good
12275,0.0,1.0,average
12276,0.0,0.0,negative
12277,0.0,1.0,good
12278,0.5880333434473399,0.8088366874679601,negative
12279,0.0,0.0,negative
12280,0.0,0.0,negative
12281,0.0,0.0,worse
12282,0.0,0.0,average
12283,0.0,0.0,average
12284,0.0,0.0,negative
12285,1.0,0.0,worse
12286,0.0,1.0,good
12287,0.0,0.0,negative
12288,0.0,0.0,good
12289,0.0,0.0,worse
12290,0.0,0.0,average
12291,1.0,0.0,average
12292,1.0,0.0,negative
12293,0.0,1.0,good
12294,0.0,0.0,average
12295,0.0,0.0,negative
12296,0.0,0.0,negative
12297,0.0,0.0,negative
12298,0.0,0.0,average
12299,0.0,0.0,worse
12300,0.0,0.0,negative
12301,0.0,0.0,worse
12302,0.0,0.0,negative
12303,0.0,1.0,good
12304,0.0,0.0,worse
12305,1.0,0.0,negative
12306,0.0,1.0,good
12307,0.0,0.0,negative
12308,0.0,0.0,worse
12309,0.0,0.0,average
12310,0.0,0.0,negative
12311,0.0,0.0,average
12312,0.0,0.0,average
12313,0.0,1.0,good
12314,1.0,0.0,negative
12315,0.0,1.0,good
12316,0.0,0.0,worse
12317,0.0,0.0,average
12318,0.0,0.0,negative
12319,0.0,0.0,average
12320,0.0,0.0,average
12321,1.0,0.0,negative
12322,0.0,0.0,worse
12323,0.0,0.0,average
12324,0.0,0.0,negative
12325,0.0,0.0,worse
12326,1.0,0.0,worse
12327,0.0,1.0,good
12328,0.0,0.0,negative
12329,0.0,0.0,average
12330,0.0,0.0,good
12331,0.0,0.0,worse
12332,0.0,0.0,negative
12333,1.0,0.0,negative
12334,0.0,0.0,average
12335,0.0,0.0,worse
12336,0.0,0.0,negative
12337,0.0,0.0,good
12338,0.0,0.0,average
12339,0.0,1.0,average
12340,0.0,0.0,negative
12341,1.0,0.0,negative
12342,0.0,1.0,good
12343,0.0,0.0,worse
12344,1.0,0.0,worse
12345,1.0,0.0,negative
12346,0.0,1.0,good
12347,1.0,0.0,average
12348,1.0,0.0,negative
12349,0.0,0.0,negative
12350,1.0,0.0,average
12351,0.0,1.0,good
12352,0.0,0.0,negative
12353,0.0,0.0,average
12354,1.0,0.0,negative
12355,0.0,1.0,good
12356,0.0,0.0,negative
12357,0.0,1.0,good
12358,0.0,0.0,worse
12359,0.0,0.0,average
12360,0.0,1.0,good
12361,1.0,0.0,average
12362,1.0,0.0,average
12363,0.0,0.0,negative
12364,1.0,0.0,average
12365,0.0,0.0,negative
12366,0.0,0.0,negative
12367,0.0,0.0,average
12368,0.0,1.0,good
12369,0.0,0.0,average
12370,0.0,0.0,average
12371,0.0,0.0,negative
12372,0.0,1.0,good
12373,0.0,0.0,negative
12374,0.0,0.0,average
12375,0.0,0.0,negative
12376,1.0,0.0,negative
12377,0.0,0.0,negative
12378,0.5880333434473399,0.8088366874679601,negative
12379,0.0,0.0,worse
12380,0.0,1.0,good
12381,0.0,0.0,negative
12382,0.0,0.0,worse
12383,0.0,0.0,negative
12384,1.0,0.0,negative
12385,0.0,0.0,worse
12386,0.0,1.0,good
12387,0.0,0.0,good
12388,0.0,1.0,good
12389,0.0,0.0,average
12390,0.0,0.0,average
12391,1.0,0.0,good
12392,0.0,0.0,worse
12393,0.0,0.0,average
12394,0.0,0.0,negative
12395,0.0,0.0,average
12396,0.0,0.0,average
12397,1.0,0.0,worse
12398,0.0,1.0,negative
12399,1.0,0.0,worse
12400,0.0,0.0,negative
12401,0.0,0.0,average
12402,0.0,0.0,good
12403,0.0,1.0,negative
12404,0.0,0.0,negative
12405,1.0,0.0,worse
12406,0.0,1.0,good
12407,0.0,0.0,negative
12408,1.0,0.0,average
12409,1.0,0.0,average
12410,1.0,0.0,negative
12411,1.0,0.0,worse
12412,0.0,1.0,worse
12413,0.0,0.0,negative
12414,1.0,0.0,negative
12415,0.0,0.0,worse
12416,0.0,0.0,average
12417,0.5880333434473399,0.8088366874679601,average
12418,0.0,0.0,average
12419,0.0,0.0,average
12420,0.0,0.0,negative
12421,1.0,0.0,negative
12422,0.0,0.0,worse
12423,0.5880333434473399,0.8088366874679601,good
12424,0.0,1.0,average
12425,0.0,0.0,worse
12426,0.0,0.0,negative
12427,0.0,0.0,average
12428,0.0,0.0,good
12429,0.0,0.0,negative
12430,0.0,0.0,negative
12431,0.0,0.0,average
12432,0.0,0.0,worse
12433,0.0,1.0,average
12434,0.0,0.0,worse
12435,0.0,1.0,negative
12436,0.0,0.0,negative
12437,0.0,0.0,negative
12438,0.0,0.0,negative
12439,0.0,0.0,negative
12440,0.0,0.0,negative
12441,1.0,0.0,negative
12442,0.0,0.0,average
12443,0.0,0.0,negative
12444,0.0,0.0,good
12445,0.0,0.0,negative
12446,0.0,0.0,worse
12447,0.0,0.0,average
12448,1.0,0.0,negative
12449,0.0,0.0,average
12450,0.0,0.0,negative
12451,0.0,0.0,worse
12452,0.0,0.0,negative
12453,0.0,0.0,average
12454,0.0,0.0,negative
12455,0.0,0.0,average
12456,0.0,0.0,negative
12457,0.0,0.0,negative
12458,0.0,0.0,worse
12459,1.0,0.0,worse
12460,1.0,0.0,negative
12461,0.0,0.0,negative
12462,0.0,0.0,average
12463,0.0,0.0,average
12464,0.0,0.0,average
12465,0.0,0.0,negative
12466,0.0,0.0,worse
12467,0.0,0.0,negative
12468,0.0,0.0,negative
12469,0.0,0.0,worse
12470,0.0,0.0,average
12471,0.0,0.0,worse
12472,1.0,0.0,worse
12473,0.0,0.0,negative
12474,1.0,0.0,negative
12475,0.0,0.0,negative
12476,0.0,0.0,average
12477,1.0,0.0,negative
12478,0.0,0.0,worse
12479,1.0,0.0,worse
12480,1.0,0.0,average
12481,0.0,0.0,worse
12482,1.0,0.0,negative
12483,0.0,1.0,good
12484,0.0,0.0,average
12485,0.0,0.0,negative
12486,0.0,0.0,average
12487,0.0,0.0,negative
12488,1.0,0.0,worse
12489,0.0,0.0,average
12490,0.0,0.0,worse
12491,0.0,0.0,average
12492,0.0,1.0,negative
12493,0.0,1.0,negative
12494,1.0,0.0,negative
12495,1.0,0.0,worse
12496,1.0,0.0,worse
12497,0.0,0.0,negative
12498,0.0,0.0,negative
12499,0.0,0.0,worse
12500,1.0,0.0,negative
12501,0.0,1.0,good
12502,0.0,0.0,worse
12503,0.5880333434473399,0.8088366874679601,good
12504,0.0,0.0,negative
12505,1.0,0.0,worse
12506,1.0,0.0,negative
12507,0.0,0.0,worse
12508,0.0,0.0,worse
12509,0.0,0.0,negative
12510,1.0,0.0,negative
12511,0.0,0.0,negative
12512,0.0,0.0,negative
12513,1.0,0.0,negative
12514,1.0,0.0,negative
12515,0.0,1.0,worse
12516,0.0,0.0,negative
12517,0.0,0.0,negative
12518,0.0,1.0,average
12519,0.0,0.0,average
12520,0.0,0.0,negative
12521,0.0,0.0,negative
12522,1.0,0.0,average
12523,0.0,0.0,worse
12524,1.0,0.0,worse
12525,1.0,0.0,negative
12526,0.0,0.0,worse
12527,0.0,0.0,average
12528,0.0,0.0,worse
12529,0.0,0.0,negative
12530,1.0,0.0,negative
12531,1.0,0.0,negative
12532,0.0,0.0,worse
12533,0.0,0.0,average
12534,1.0,0.0,negative
12535,0.0,0.0,negative
12536,0.0,0.0,negative
12537,0.0,0.0,worse
12538,0.0,0.0,negative
12539,1.0,0.0,worse
12540,0.0,0.0,negative
12541,0.0,0.0,negative
12542,0.0,0.0,average
12543,0.0,0.0,average
12544,0.5880333434473399,0.8088366874679601,worse
12545,1.0,0.0,worse
12546,1.0,0.0,good
12547,0.0,0.0,good
12548,0.0,0.0,negative
12549,0.0,0.0,negative
12550,0.0,0.0,worse
12551,0.0,0.0,worse
12552,0.0,0.0,negative
12553,0.0,0.0,negative
12554,0.0,1.0,good
12555,0.0,0.0,worse
12556,0.0,0.0,worse
12557,0.0,0.0,worse
12558,0.0,0.0,worse
12559,0.0,0.0,negative
12560,0.0,0.0,negative
12561,1.0,0.0,worse
12562,0.0,0.0,negative
12563,0.0,0.0,average
12564,0.0,1.0,negative
12565,0.0,0.0,good
12566,0.0,1.0,good
12567,0.0,0.0,average
12568,0.0,1.0,good
12569,0.0,0.0,worse
12570,0.0,0.0,negative
12571,0.0,1.0,negative
12572,0.0,1.0,good
12573,0.0,0.0,worse
12574,0.0,1.0,good
12575,0.0,0.0,negative
12576,0.0,0.0,worse
12577,0.0,1.0,worse
12578,1.0,0.0,negative
12579,0.0,0.0,negative
12580,0.0,1.0,good
12581,1.0,0.0,negative
12582,1.0,0.0,negative
12583,0.0,0.0,negative
12584,0.0,0.0,good
12585,0.0,0.0,negative
12586,0.0,0.0,average
12587,0.0,0.0,worse
12588,0.0,0.0,negative
12589,0.0,0.0,negative
12590,0.0,0.0,average
12591,0.0,0.0,average
12592,0.0,0.0,good
12593,0.0,1.0,good
12594,0.0,0.0,negative
12595,0.0,1.0,good
12596,0.0,0.0,negative
12597,0.0,0.0,worse
12598,0.0,0.0,average
12599,0.0,0.0,worse
12600,1.0,0.0,negative
12601,1.0,0.0,negative
12602,1.0,0.0,negative
12603,0.0,0.0,good
12604,0.0,0.0,average
12605,0.0,0.0,average
12606,0.0,0.0,average
12607,0.0,0.0,negative
12608,0.0,0.0,worse
12609,0.0,0.0,negative
12610,0.0,0.0,average
12611,1.0,0.0,worse
12612,1.0,0.0,worse
12613,0.0,0.0,worse
12614,0.0,0.0,negative
12615,0.0,0.0,good
12616,1.0,0.0,negative
12617,0.0,0.0,negative
12618,0.0,0.0,negative
12619,1.0,0.0,average
12620,0.0,0.0,negative
12621,0.0,1.0,good
12622,0.0,0.0,negative
12623,1.0,0.0,negative
12624,0.0,0.0,negative
12625,0.0,0.0,good
12626,0.0,0.0,worse
12627,0.0,1.0,good
12628,0.0,0.0,average
12629,0.0,0.0,average
12630,0.0,0.0,negative
12631,0.0,0.0,negative
12632,0.0,0.0,good
12633,0.0,0.0,worse
12634,0.0,0.0,average
12635,1.0,0.0,average
12636,0.0,1.0,good
12637,0.0,0.0,worse
12638,0.0,0.0,worse
12639,0.0,0.0,negative
12640,0.0,0.0,negative
12641,0.0,0.0,worse
12642,0.0,0.0,negative
12643,0.0,0.0,good
12644,1.0,0.0,negative
12645,0.0,0.0,negative
12646,0.0,0.0,average
12647,0.0,1.0,good
12648,1.0,0.0,worse
12649,1.0,0.0,average
12650,0.0,0.0,negative
12651,0.0,0.0,negative
12652,0.0,0.0,good
12653,0.0,0.0,average
12654,0.0,0.0,negative
12655,0.0,0.0,average
12656,1.0,0.0,average
12657,1.0,0.0,negative
12658,0.5880333434473399,0.8088366874679601,average
12659,0.0,0.0,worse
12660,0.0,0.0,worse
12661,0.0,0.0,negative
12662,0.0,0.0,worse
12663,1.0,0.0,average
12664,0.0,0.0,average
12665,0.0,0.0,negative
12666,0.0,0.0,average
12667,0.0,0.0,average
12668,0.0,0.0,negative
12669,1.0,0.0,average
12670,0.0,0.0,negative
12671,0.0,0.0,good
12672,0.0,0.0,worse
12673,0.0,0.0,negative
12674,0.0,0.0,negative
12675,0.0,0.0,worse
12676,0.0,0.0,negative
12677,0.0,0.0,worse
12678,0.0,0.0,negative
12679,0.0,0.0,worse
12680,1.0,0.0,worse
12681,1.0,0.0,worse
12682,0.0,0.0,negative
12683,0.0,1.0,good
12684,0.0,0.0,average
12685,0.0,0.0,worse
12686,1.0,0.0,worse
12687,0.0,0.0,negative
12688,0.0,1.0,good
12689,0.0,0.0,negative
12690,0.0,0.0,negative
12691,0.0,0.0,negative
12692,0.0,0.0,negative
12693,1.0,0.0,worse
12694,0.0,0.0,negative
12695,0.0,0.0,worse
12696,0.0,0.0,worse
12697,0.0,0.0,worse
12698,0.0,1.0,worse
12699,0.0,0.0,negative
12700,1.0,0.0,negative
12701,0.0,0.0,worse
12702,0.0,0.0,negative
12703,0.0,1.0,good
12704,0.0,1.0,good
12705,1.0,0.0,negative
12706,0.0,0.0,worse
12707,0.0,0.0,worse
12708,1.0,0.0,worse
12709,1.0,0.0,average
12710,0.5880333434473399,0.8088366874679601,good
12711,0.0,0.0,worse
12712,0.0,0.0,average
12713,0.9090080508297136,0.41677855454277507,worse
12714,0.0,0.0,worse
12715,0.0,0.0,negative
12716,0.0,0.0,negative
12717,0.0,0.0,negative
12718,0.0,0.0,negative
12719,0.0,0.0,average
12720,0.0,0.0,negative
12721,0.0,0.0,worse
12722,0.0,0.0,negative
12723,1.0,0.0,average
12724,0.0,1.0,good
12725,1.0,0.0,worse
12726,0.0,0.0,good
12727,1.0,0.0,average
12728,0.0,0.0,negative
12729,0.0,0.0,worse
12730,0.0,0.0,negative
12731,0.0,0.0,negative
12732,0.0,0.0,worse
12733,0.0,0.0,average
12734,0.0,0.0,negative
12735,0.0,1.0,good
12736,1.0,0.0,worse
12737,0.0,0.0,negative
12738,0.0,0.0,worse
12739,0.0,0.0,worse
12740,0.0,0.0,worse
12741,0.0,0.0,average
12742,0.0,1.0,negative
12743,0.0,0.0,good
12744,0.0,1.0,good
12745,0.8239467879466785,0.5666671780087065,worse
12746,1.0,0.0,negative
12747,1.0,0.0,negative
12748,0.0,0.0,negative
12749,0.0,0.0,average
12750,0.0,0.0,worse
12751,0.0,0.0,negative
12752,0.0,0.0,good
12753,0.0,0.0,average
12754,0.0,0.0,negative
12755,0.0,0.0,negative
12756,1.0,0.0,negative
12757,0.0,0.0,worse
12758,1.0,0.0,negative
12759,0.0,0.0,negative
12760,0.0,0.0,good
12761,0.0,0.0,good
12762,0.0,0.0,negative
12763,0.0,0.0,worse
12764,1.0,0.0,worse
12765,0.0,1.0,good
12766,1.0,0.0,average
12767,0.0,0.0,average
12768,0.0,0.0,worse
12769,0.0,0.0,average
12770,0.0,0.0,worse
12771,0.5880333434473399,0.8088366874679601,good
12772,0.0,0.0,negative
12773,1.0,0.0,worse
12774,0.0,0.0,average
12775,0.0,0.0,worse
12776,0.0,0.0,negative
12777,0.0,0.0,negative
12778,0.0,1.0,good
12779,1.0,0.0,negative
12780,0.0,0.0,negative
12781,0.0,0.0,average
12782,0.0,0.0,average
12783,0.0,0.0,negative
12784,0.0,1.0,good
12785,0.0,0.0,negative
12786,0.0,0.0,negative
12787,0.0,0.0,negative
12788,1.0,0.0,negative
12789,0.0,0.0,worse
12790,0.0,0.0,negative
12791,0.0,0.0,negative
12792,0.0,0.0,good
12793,0.0,0.0,negative
12794,0.0,0.0,negative
12795,0.0,0.0,worse
12796,1.0,0.0,worse
12797,0.0,0.0,worse
12798,0.0,0.0,worse
12799,1.0,0.0,worse
12800,0.0,0.0,good
12801,1.0,0.0,negative
12802,0.0,0.0,average
12803,0.0,0.0,negative
12804,1.0,0.0,negative
12805,0.5880333434473399,0.8088366874679601,good
12806,0.0,0.0,negative
12807,0.0,0.0,negative
12808,0.0,0.0,good
12809,1.0,0.0,negative
12810,0.0,0.0,worse
12811,0.0,0.0,average
12812,1.0,0.0,negative
12813,0.0,0.0,negative
12814,0.0,0.0,negative
12815,1.0,0.0,worse
12816,0.0,0.0,negative
12817,0.0,0.0,negative
12818,1.0,0.0,worse
12819,0.0,1.0,worse
12820,1.0,0.0,negative
12821,0.0,1.0,negative
12822,0.0,0.0,negative
12823,0.0,0.0,worse
12824,1.0,0.0,average
12825,0.0,1.0,good
12826,0.0,0.0,worse
12827,1.0,0.0,worse
12828,0.0,0.0,worse
12829,0.0,0.0,negative
12830,0.0,0.0,worse
12831,0.0,0.0,negative
12832,0.0,0.0,negative
12833,0.0,0.0,good
12834,0.0,0.0,negative
12835,0.0,0.0,negative
12836,0.0,0.0,negative
12837,0.0,0.0,worse
12838,0.0,0.0,negative
12839,0.0,0.0,negative
12840,0.0,0.0,negative
12841,0.0,0.0,negative
12842,0.0,0.0,negative
12843,1.0,0.0,negative
12844,0.0,0.0,worse
12845,0.0,0.0,worse
12846,0.0,0.0,average
12847,0.0,0.0,worse
12848,0.0,0.0,negative
12849,1.0,0.0,average
12850,1.0,0.0,negative
12851,0.0,0.0,worse
12852,0.0,0.0,worse
12853,0.0,0.0,negative
12854,0.0,0.0,average
12855,0.0,0.0,negative
12856,0.0,0.0,negative
12857,0.0,0.0,negative
12858,0.0,0.0,negative
12859,0.0,0.0,average
12860,0.0,0.0,worse
12861,0.0,0.0,negative
12862,0.5880333434473399,0.8088366874679601,good
12863,1.0,0.0,worse
12864,0.0,0.0,negative
12865,0.0,0.0,average
12866,0.0,0.0,average
12867,0.0,0.0,average
12868,0.0,0.0,worse
12869,0.0,0.0,negative
12870,0.0,0.0,negative
12871,0.0,0.0,average
12872,0.0,0.0,worse
12873,0.0,0.0,good
12874,0.0,0.0,good
12875,0.0,1.0,average
12876,0.0,1.0,negative
12877,0.0,0.0,negative
12878,0.0,0.0,worse
12879,0.0,0.0,worse
12880,0.0,0.0,average
12881,0.0,0.0,negative
12882,0.0,0.0,negative
12883,0.0,0.0,negative
12884,0.0,0.0,negative
12885,0.0,0.0,worse
12886,0.0,0.0,average
12887,0.5880333434473399,0.8088366874679601,negative
12888,0.0,1.0,negative
12889,0.0,0.0,negative
12890,0.0,0.0,negative
12891,0.0,0.0,average
12892,1.0,0.0,worse
12893,0.0,0.0,average
12894,1.0,0.0,negative
12895,0.0,0.0,average
12896,0.0,0.0,negative
12897,0.0,0.0,negative
12898,0.0,0.0,worse
12899,1.0,0.0,average
12900,1.0,0.0,worse
12901,0.0,0.0,negative
12902,0.0,0.0,negative
12903,0.0,0.0,worse
12904,1.0,0.0,negative
12905,1.0,0.0,negative
12906,1.0,0.0,worse
12907,0.0,0.0,negative
12908,0.0,0.0,worse
12909,0.0,0.0,negative
12910,0.0,0.0,worse
12911,0.0,0.0,average
12912,0.5880333434473399,0.8088366874679601,good
12913,0.0,0.0,worse
12914,0.0,0.0,negative
12915,0.0,0.0,average
12916,1.0,0.0,worse
12917,0.0,0.0,average
12918,0.0,0.0,negative
12919,1.0,0.0,negative
12920,0.0,0.0,negative
12921,0.0,1.0,negative
12922,0.0,0.0,good
12923,1.0,0.0,negative
12924,0.0,0.0,average
12925,0.0,0.0,negative
12926,1.0,0.0,negative
12927,0.0,0.0,average
12928,0.0,0.0,negative
12929,0.0,0.0,negative
12930,0.0,0.0,negative
12931,0.0,0.0,worse
12932,1.0,0.0,worse
12933,1.0,0.0,average
12934,0.0,0.0,worse
12935,0.0,0.0,average
12936,0.0,1.0,good
12937,0.0,0.0,worse
12938,0.0,0.0,worse
12939,0.0,0.0,negative
12940,0.0,0.0,negative
12941,0.0,0.0,negative
12942,0.0,0.0,negative
12943,0.0,0.0,negative
12944,0.0,1.0,good
12945,1.0,0.0,worse
12946,0.0,0.0,worse
12947,0.0,0.0,average
12948,0.0,0.0,negative
12949,0.0,0.0,average
12950,0.0,0.0,negative
12951,0.0,0.0,negative
12952,0.0,1.0,good
12953,0.0,0.0,negative
12954,0.0,1.0,good
12955,0.0,0.0,worse
12956,0.0,0.0,worse
12957,0.0,0.0,average
12958,1.0,0.0,negative
12959,0.0,0.0,negative
12960,0.0,1.0,good
12961,0.0,0.0,worse
12962,0.5880333434473399,0.8088366874679601,worse
12963,0.0,0.0,negative
12964,1.0,0.0,worse
12965,0.0,0.0,worse
12966,1.0,0.0,negative
12967,1.0,0.0,worse
12968,0.0,0.0,average
12969,0.0,0.0,negative
12970,0.0,1.0,good
12971,0.0,0.0,worse
12972,0.0,0.0,worse
12973,0.0,0.0,negative
12974,0.0,0.0,worse
12975,0.0,1.0,average
12976,1.0,0.0,negative
12977,0.0,0.0,negative
12978,0.0,0.0,worse
12979,0.0,0.0,negative
12980,0.0,0.0,negative
12981,0.0,1.0,worse
12982,0.0,0.0,worse
12983,0.0,0.0,negative
12984,1.0,0.0,negative
12985,0.0,1.0,good
12986,0.0,0.0,negative
12987,0.0,0.0,negative
12988,0.0,0.0,worse
12989,1.0,0.0,negative
12990,0.5880333434473399,0.8088366874679601,negative
12991,0.0,1.0,average
12992,0.0,0.0,average
12993,0.0,0.0,negative
12994,0.0,0.0,worse
12995,0.0,0.0,good
12996,0.0,1.0,good
12997,0.0,0.0,negative
12998,0.0,0.0,negative
12999,1.0,0.0,worse
13000,0.0,0.0,negative
13001,0.0,0.0,negative
13002,1.0,0.0,negative
13003,1.0,0.0,average
13004,1.0,0.0,good
13005,0.0,0.0,negative
13006,0.0,0.0,worse
13007,1.0,0.0,average
13008,0.0,0.0,negative
13009,0.0,0.0,negative
13010,0.0,1.0,good
13011,1.0,0.0,negative
13012,1.0,0.0,average
13013,0.0,0.0,good
13014,0.0,1.0,worse
13015,0.0,0.0,negative
13016,1.0,0.0,worse
13017,0.0,0.0,negative
13018,1.0,0.0,negative
13019,1.0,0.0,negative
13020,1.0,0.0,negative
13021,0.0,0.0,negative
13022,0.0,0.0,average
13023,1.0,0.0,average
13024,0.0,0.0,worse
13025,0.0,0.0,negative
13026,1.0,0.0,worse
13027,0.0,0.0,negative
13028,0.0,0.0,worse
13029,0.0,1.0,good
13030,0.0,0.0,negative
